Date,Open,High,Low,Close,Ticker,Event_date,Type,Price Change,Percent Change
2005-10-01,34.9395807395689,35.12651170613739,31.83323056524684,32.76788330078125,XOM,2005-09-26,Domestic Natural Disaster,-2.1716974387876533,-6.2155795599694095
2005-10-01,33.444210513693385,33.56722260685422,30.245866762881988,31.265851974487305,CVX,2005-09-26,Domestic Natural Disaster,-2.17835853920608,-6.5134099616858165
2005-10-01,29.38494470238568,29.619687730949128,25.461362276436454,26.660234451293945,COP,2005-09-26,Domestic Natural Disaster,-2.724710251091736,-9.272470234972143
2005-10-01,28.58648058777102,28.63470856918686,26.18317623825434,26.47253799438477,BP,2005-09-26,Domestic Natural Disaster,-2.113942593386252,-7.3949032896710385
2005-10-01,26.553614602189253,26.622259153810468,25.05553090454158,25.46336555480957,SHEL,2005-09-26,Domestic Natural Disaster,-1.0902490473796824,-4.105840442866845
2005-10-01,31.277205792548244,31.90829318448741,27.30135957466329,29.55132102966309,VLO,2005-09-26,Domestic Natural Disaster,-1.7258847628851548,-5.518027327416648
2005-10-01,25.47356884694059,25.659700764756945,22.25022479579245,22.923847198486328,OXY,2005-09-26,Domestic Natural Disaster,-2.5497216484542626,-10.009283205562646
2005-10-01,28.673642930335927,29.548367981991795,24.865569860183346,26.04192543029785,EOG,2005-09-26,Domestic Natural Disaster,-2.631717500038075,-9.178176300904516
2003-02-22,17.571490406176437,17.83042778089105,17.369519569984703,17.618099212646484,XOM,2003-02-20,Accident,0.04660880647004717,0.26525243671796916
2003-02-22,15.099408149719238,15.282944385669856,14.974697722482084,15.099408149719238,CVX,2003-02-20,Accident,0.0,0.0
2003-02-22,9.844364007598328,10.098348235637577,9.730168693077085,9.982184410095217,COP,2003-02-20,Accident,0.13782040249688876,1.399992954247859
2003-02-22,14.490468805568758,14.632818273611264,13.716670876098876,13.910120010375977,BP,2003-02-20,Accident,-0.5803487951927817,-4.0050380907603955
2003-02-22,14.22680904792952,14.354531245822248,13.694634125637032,14.074252128601074,SHEL,2003-02-20,Accident,-0.15255691932844506,-1.0723200038356262
2003-02-22,5.06763597385978,5.388814584042439,5.020600822829295,5.242335319519043,VLO,2003-02-20,Accident,0.17469934565926337,3.447353885725204
2003-02-22,8.056928005893193,8.286730372642012,7.968329503050274,8.278424263000488,OXY,2003-02-20,Accident,0.2214962571072956,2.7491403292332195
2003-02-22,7.576645334573349,7.992801619435366,7.572913623290335,7.707277297973633,EOG,2003-02-20,Accident,0.13063196340028416,1.7241398749944288
2011-08-13,45.614463848249486,46.68238129679152,43.50985176547789,43.591041564941406,XOM,2011-08-06,Int Terrorsim,-2.0234222833080793,-4.435922539919826
2011-08-13,59.95502811770024,61.36427957049474,56.71003948246389,57.661903381347656,CVX,2011-08-06,Int Terrorsim,-2.2931247363525813,-3.824741324198617
2011-08-13,33.77688389256837,34.376265706005086,31.73193699312805,32.029109954833984,COP,2011-08-06,Int Terrorsim,-1.7477739377343866,-5.174467672309268
2011-08-13,20.860558528228815,21.38425477948728,19.720748924985678,19.74641990661621,BP,2011-08-06,Int Terrorsim,-1.1141386216126037,-5.340885864129357
2011-08-13,35.36943648788766,35.75528554011282,33.02219149401521,33.075782775878906,SHEL,2011-08-06,Int Terrorsim,-2.293653712008755,-6.484846635298308
2011-08-13,12.51667419423962,12.800874983063515,11.101591846315648,11.143036842346191,VLO,2011-08-06,Int Terrorsim,-1.3736373518934286,-10.974459593472515
2011-08-13,56.06052404139175,59.214620383072806,52.77554701367475,52.945682525634766,OXY,2011-08-06,Int Terrorsim,-3.1148415157569858,-5.556211913854341
2011-08-08,12.256175319325468,13.605605634632449,10.252895164419378,13.010882377624512,MPC,2011-08-06,Int Terrorsim,0.7547070582990436,6.157769766144139
2011-08-13,37.055061511583,37.77911272768192,33.67226324765475,34.08878707885742,EOG,2011-08-06,Int Terrorsim,-2.9662744327255766,-8.00504522654308
2014-05-03,67.76997498814531,68.94290035783709,67.48340689662177,67.94324493408203,XOM,2014-04-27,Domestic Natural Disaster,0.17326994593672396,0.25567361647548675
2014-05-03,84.43520778807903,85.76106045885705,84.11050675234154,84.57726287841797,CVX,2014-04-27,Domestic Natural Disaster,0.1420550903389426,0.1682415358004231
2014-05-03,56.21304758398386,57.55215396362621,56.08060824474444,57.12540435791016,COP,2014-04-27,Domestic Natural Disaster,0.9123567739263052,1.6230338206858805
2014-05-03,29.274614082848608,29.684818575092734,29.11284466299873,29.21106338500977,BP,2014-04-27,Domestic Natural Disaster,-0.06355069783883849,-0.2170846647507867
2014-05-03,48.21848594089323,49.210864356978846,48.16978392780321,48.47419357299805,SHEL,2014-04-27,Domestic Natural Disaster,0.25570763210481573,0.5303103718732792
2014-04-28,59.34331224472441,60.74653143311495,58.61306758645723,59.80150604248047,PSX,2014-04-27,Domestic Natural Disaster,0.45819379775605995,0.772106881844623
2014-05-03,39.58141913192867,41.017620073193335,37.92532162159348,38.43383407592773,VLO,2014-04-27,Domestic Natural Disaster,-1.147585056000942,-2.899302453446479
2014-05-03,66.7105896679278,67.88539222205495,65.98600578180665,67.61103820800781,OXY,2014-04-27,Domestic Natural Disaster,0.9004485400800064,1.3497835119765274
2014-04-28,33.74526648209175,36.038419301367504,32.870981761046764,35.471614837646484,MPC,2014-04-27,Domestic Natural Disaster,1.7263483555547339,5.11582374514923
2014-05-03,75.99081028761195,84.26719302875628,75.96707401600973,80.92815399169922,EOG,2014-04-27,Domestic Natural Disaster,4.937343704087269,6.497290508418432
