Date,Open,High,Low,Close,Ticker,Event_date,Type,Price Change,Percent Change
2001-03-24,51.558817681292034,54.1299912278734,50.74686677613131,52.06222534179688,IBM,2001-03-29,Accident,0.5034076605048483,0.9763754933571882
2001-03-24,13.42362570214592,13.571680651173772,11.540040964359898,12.033556938171388,ORCL,2001-03-29,Accident,-1.390068763974531,-10.355389779322532
2002-09-28,0.2185567971362239,0.2220475103102002,0.2123335309532129,0.2129412293434143,AAPL,2002-10-02,Domestic Terrorism,-0.005615567792809584,-2.569386020655064
2002-09-28,0.8320000171661377,0.8820000290870667,0.7925000190734863,0.8274999856948853,AMZN,2002-10-02,Domestic Terrorism,-0.004500031471252441,-0.5408691560584252
2002-09-28,13.966620572645304,14.57048236569457,13.418788405261868,13.624225616455078,MSFT,2002-10-02,Domestic Terrorism,-0.3423949561902262,-2.4515232901854076
2002-09-28,8.282825751599352,8.84082666651164,7.899200226532919,7.968950271606445,INTC,2002-10-02,Domestic Terrorism,-0.3138754799929071,-3.7894734165124753
2002-09-28,7.626904593390923,7.689363427919964,6.53734698343122,6.565106391906738,CSCO,2002-10-02,Domestic Terrorism,-1.0617982014841845,-13.921744902962118
2002-09-28,32.534026562559326,33.87253722095359,30.46889502276724,30.92234992980957,IBM,2002-10-02,Domestic Terrorism,-1.6116766327497558,-4.953818518745844
2002-09-28,6.7118137200528105,7.057274789563363,6.004441464799932,6.744714736938477,ORCL,2002-10-02,Domestic Terrorism,0.032901016885666046,0.4901956201103741
2019-07-27,50.56315376127278,53.694544472534375,48.906498183939824,49.4862060546875,AAPL,2019-08-03,Domestic Terrorism,-1.0769477065852797,-2.129906120314301
2019-08-03,48.023595696303005,49.36735240296496,46.71136870819057,48.75126266479492,AAPL,2019-08-03,Domestic Terrorism,0.727666968491917,1.515227999780814
2019-07-27,96.5,96.61150360107422,90.4010009765625,91.16200256347656,AMZN,2019-08-03,Domestic Terrorism,-5.3379974365234375,-5.531603561164184
2019-08-03,88.51100158691406,91.71299743652344,87.43900299072266,90.37899780273438,AMZN,2019-08-03,Domestic Terrorism,1.8679962158203125,2.1104678314887435
2019-07-29,199.0,199.6300048828125,188.07000732421875,189.0200042724609,META,2019-08-03,Domestic Terrorism,-9.979995727539091,-5.015073229919141
2019-07-27,136.00363123528876,136.01323751954385,129.833008878395,131.58230590820312,MSFT,2019-08-03,Domestic Terrorism,-4.42132532708564,-3.25088770566476
2019-08-03,128.1221370627412,133.9659690965457,125.70001909272456,132.36083984375,MSFT,2019-08-03,Domestic Terrorism,4.238702781008811,3.3083297532987026
2019-07-29,62.0525016784668,62.368499755859375,59.446998596191406,59.699501037597656,GOOG,2019-08-03,Domestic Terrorism,-2.3530006408691406,-3.7919512948269563
2019-07-27,45.653222242863215,46.565757434950825,42.96878189852498,43.12825393676758,INTC,2019-08-03,Domestic Terrorism,-2.524968306095637,-5.530755951164773
2019-08-03,42.31318092708423,42.49037248414499,40.55899160944314,40.73618316650391,INTC,2019-08-03,Domestic Terrorism,-1.5769977605803192,-3.726965749272939
2019-07-27,50.07188745904818,50.47818864013905,46.44170044203717,47.03348159790039,CSCO,2019-08-03,Domestic Terrorism,-3.038405861147787,-6.068087334700093
2019-08-03,46.27387298291625,47.130634078602746,44.99314857155752,46.3092041015625,CSCO,2019-08-03,Domestic Terrorism,0.03533111864624772,0.07635219697147791
2019-07-27,118.53636555140103,119.97972804617665,114.20626554690656,115.50843811035156,IBM,2019-08-03,Domestic Terrorism,-3.0279274410494708,-2.554429121362311
2019-08-03,113.7277543741985,113.82189351286702,106.1736237332053,106.78548431396484,IBM,2019-08-03,Domestic Terrorism,-6.942270060233653,-6.104288349343027
2019-07-27,55.04566546198464,55.04566546198464,51.49704972379993,52.28355026245117,ORCL,2019-08-03,Domestic Terrorism,-2.7621151995334685,-5.0178613998971935
2019-08-03,51.59067880611983,51.59067880611983,49.59634110735174,50.46710968017578,ORCL,2019-08-03,Domestic Terrorism,-1.1235691259440515,-2.1778529609321025
2019-07-29,15.13933277130127,16.44533348083496,15.0686674118042,15.62266731262207,TSLA,2019-08-03,Domestic Terrorism,0.4833345413208008,3.1925749213798196
2015-11-28,26.926007233872664,27.250060857828025,26.06567196206356,27.1633415222168,AAPL,2015-12-02,Domestic Terrorism,0.23733428834413672,0.8814314216092627
2015-11-28,33.79499816894531,34.24100112915039,33.06999969482422,33.63199996948242,AMZN,2015-12-02,Domestic Terrorism,-0.16299819946289062,-0.482314568114615
2015-11-30,105.83999633789062,107.91999816894533,103.3499984741211,106.18000030517578,META,2015-12-02,Domestic Terrorism,0.34000396728515625,0.32124336644882817
2015-11-28,48.66903812889032,50.17711671745622,48.12470108331842,49.891563415527344,MSFT,2015-12-02,Domestic Terrorism,1.2225252866370226,2.5119158578795133
2015-11-30,37.44049835205078,38.79774856567383,37.0634994506836,38.34049987792969,GOOG,2015-12-02,Domestic Terrorism,0.9000015258789062,2.4038182329098436
2015-11-28,27.76203569623495,28.45307384878442,27.32009361839553,28.07541275024414,INTC,2015-12-02,Domestic Terrorism,0.3133770540091909,1.1287971006091988
2015-11-28,21.427287910044274,21.866178536205545,21.019745866896105,21.537010192871094,CSCO,2015-12-02,Domestic Terrorism,0.1097222828268194,0.5120679914670203
2015-11-28,94.23520816600032,96.13200904115544,93.8136896264001,95.47254943847656,IBM,2015-12-02,Domestic Terrorism,1.2373412724762431,1.3130350073579726
2015-11-28,34.4971119884065,34.744085884987435,33.29751872255568,34.54121398925781,ORCL,2015-12-02,Domestic Terrorism,0.04410200085131066,0.12784258829009248
2015-11-30,15.452667236328123,15.90666675567627,15.177332878112791,15.358667373657228,TSLA,2015-12-02,Domestic Terrorism,-0.09399986267089488,-0.6083083343043063
2001-11-10,0.2832127579488714,0.302033015117448,0.2725884613055922,0.2879180312156677,AAPL,2001-11-12,Domestic Natural Disaster,0.004705273266796317,1.661391704552294
2001-11-10,0.3580000102519989,0.4950000047683716,0.3400000035762787,0.4474999904632568,AMZN,2001-11-12,Domestic Natural Disaster,0.08949998021125788,24.99999375649687
2001-11-10,20.139075108939256,21.272092490118816,19.81224454213208,20.46590805053711,MSFT,2001-11-12,Domestic Natural Disaster,0.3268329415978535,1.622879600130098
2001-11-10,16.008197561279964,18.31578964956249,15.521167930824587,17.759183883666992,INTC,2001-11-12,Domestic Natural Disaster,1.7509863223870283,10.93806042612973
2001-11-10,13.310647531791394,14.025452041241609,12.838736987490574,13.893595695495604,CSCO,2001-11-12,Domestic Natural Disaster,0.5829481637042093,4.379562769669058
2001-11-10,61.39733897746471,63.57069453615844,60.881164268052125,62.21234893798828,IBM,2001-11-12,Domestic Natural Disaster,0.8150099605235681,1.3274353157597099
2001-11-10,12.453046850996436,12.7738315644059,11.679871789891244,11.967756271362305,ORCL,2001-11-12,Domestic Natural Disaster,-0.4852905796341318,-3.896962610361504
